2023-06-18 13:18:06,542 INFO    StreamThr :40384 [internal.py:wandb_internal():86] W&B internal server running at pid: 40384, started at: 2023-06-18 13:18:06.542929
2023-06-18 13:18:06,543 DEBUG   HandlerThread:40384 [handler.py:handle_request():144] handle_request: status
2023-06-18 13:18:06,548 INFO    WriterThread:40384 [datastore.py:open_for_write():85] open: C:\Users\Emil WC\Bachelor\RL-SC2-bot\wandb\run-20230618_131806-tpqgkp19\run-tpqgkp19.wandb
2023-06-18 13:18:06,548 DEBUG   SenderThread:40384 [sender.py:send():375] send: header
2023-06-18 13:18:06,611 DEBUG   SenderThread:40384 [sender.py:send():375] send: run
2023-06-18 13:18:07,245 INFO    SenderThread:40384 [dir_watcher.py:__init__():219] watching files in: C:\Users\Emil WC\Bachelor\RL-SC2-bot\wandb\run-20230618_131806-tpqgkp19\files
2023-06-18 13:18:07,245 INFO    SenderThread:40384 [sender.py:_start_run_threads():1124] run started: tpqgkp19 with start time 1687087086.545921
2023-06-18 13:18:07,245 DEBUG   SenderThread:40384 [sender.py:send_request():402] send_request: summary_record
2023-06-18 13:18:07,245 INFO    SenderThread:40384 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-18 13:18:07,245 DEBUG   HandlerThread:40384 [handler.py:handle_request():144] handle_request: check_version
2023-06-18 13:18:07,245 DEBUG   SenderThread:40384 [sender.py:send_request():402] send_request: check_version
2023-06-18 13:18:07,463 DEBUG   HandlerThread:40384 [handler.py:handle_request():144] handle_request: run_start
2023-06-18 13:18:07,479 DEBUG   HandlerThread:40384 [system_info.py:__init__():31] System info init
2023-06-18 13:18:07,479 DEBUG   HandlerThread:40384 [system_info.py:__init__():46] System info init done
2023-06-18 13:18:07,479 INFO    HandlerThread:40384 [system_monitor.py:start():181] Starting system monitor
2023-06-18 13:18:07,479 INFO    SystemMonitor:40384 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-18 13:18:07,479 INFO    HandlerThread:40384 [system_monitor.py:probe():201] Collecting system info
2023-06-18 13:18:07,479 INFO    SystemMonitor:40384 [interfaces.py:start():190] Started cpu monitoring
2023-06-18 13:18:07,479 INFO    SystemMonitor:40384 [interfaces.py:start():190] Started disk monitoring
2023-06-18 13:18:07,479 INFO    SystemMonitor:40384 [interfaces.py:start():190] Started gpu monitoring
2023-06-18 13:18:07,494 DEBUG   HandlerThread:40384 [system_info.py:probe():195] Probing system
2023-06-18 13:18:07,494 INFO    SystemMonitor:40384 [interfaces.py:start():190] Started memory monitoring
2023-06-18 13:18:07,510 INFO    SystemMonitor:40384 [interfaces.py:start():190] Started network monitoring
2023-06-18 13:18:07,510 DEBUG   HandlerThread:40384 [system_info.py:_probe_git():180] Probing git
2023-06-18 13:18:07,573 DEBUG   HandlerThread:40384 [system_info.py:_probe_git():188] Probing git done
2023-06-18 13:18:07,573 DEBUG   HandlerThread:40384 [system_info.py:probe():240] Probing system done
